TIPO,ENTIDAD,EJERCICIO,ORGÁNICO,PROGRAMA,ECONÓMICO,IMPORTE
"G","77777",2015,"14","3262","11000",1
"G","77777",2015,"14","3262","12000",1
"G","77777",2015,"14","3262","12001",1
"G","77777",2015,"14","3262","12002",1
"G","77777",2015,"14","3262","12003",1
"G","77777",2015,"14","3262","12004",1
"G","77777",2015,"14","3262","12005","9750,33"
"G","77777",2015,"14","3262","12006","2493,64"
"G","77777",2015,"14","3262","12009",1
"G","77777",2015,"14","3262","12100","3390,36"
"G","77777",2015,"14","3262","12101","7000,08"
"G","77777",2015,"14","3262","12103","644,4"
"G","77777",2015,"14","3262","12200",1
"G","77777",2015,"14","3262","12400",1
"G","77777",2015,"14","3262","12406",1
"G","77777",2015,"14","3262","12409",1
"G","77777",2015,"14","3262","13000","12038,68"
"G","77777",2015,"14","3262","13001",1
"G","77777",2015,"14","3262","13002","12019,46"
"G","77777",2015,"14","3262","13100",1
"G","77777",2015,"14","3262","13200",1
"G","77777",2015,"14","3262","14300",1
"G","77777",2015,"14","3262","14301",1
"G","77777",2015,"14","3262","15000","1166,3"
"G","77777",2015,"14","3262","15100",1
"G","77777",2015,"14","3262","15200",1
"G","77777",2015,"14","3262","15300",1
"G","77777",2015,"14","3262","16000","16623,96"
"G","77777",2015,"14","3262","16009",1
"G","77777",2015,"14","3262","16101",1
"G","77777",2015,"14","3262","16104",1
"G","77777",2015,"14","3262","16105",1
"G","77777",2015,"14","3262","16200",1
"G","77777",2015,"14","3262","16205",1
"G","77777",2015,"14","3262","16206",1
"G","77777",2015,"14","3262","16209",1
"G","77777",2015,"14","3262","16400",1
"G","77777",2015,"14","3382","22300",4385
"G","77777",2015,"14","3382","22602",1000
"G","77777",2015,"14","3382","22609","66343,85"
"G","77777",2015,"14","3382","22699",1
"G","77777",2015,"14","3382","22799",1
"G","77777",2015,"14","3382","48900",1
"G","77777",2015,"14","9251","10000",1
"G","77777",2015,"14","9251","10100",1
"G","77777",2015,"14","9251","11000","1206,81"
"G","77777",2015,"14","9251","12000",1
"G","77777",2015,"14","9251","12001",1
"G","77777",2015,"14","9251","12002",1
"G","77777",2015,"14","9251","12003","25720,34"
"G","77777",2015,"14","9251","12004","22920,58"
"G","77777",2015,"14","9251","12005",1
"G","77777",2015,"14","9251","12006","8467,2"
"G","77777",2015,"14","9251","12009",1
"G","77777",2015,"14","9251","12100","18860,32"
"G","77777",2015,"14","9251","12101","42986,36"
"G","77777",2015,"14","9251","12103","7993,32"
"G","77777",2015,"14","9251","12200","903,53"
"G","77777",2015,"14","9251","12400",1
"G","77777",2015,"14","9251","12406",1
"G","77777",2015,"14","9251","12409",1
"G","77777",2015,"14","9251","13000","26274,04"
"G","77777",2015,"14","9251","13001","1020,44"
"G","77777",2015,"14","9251","13002","32736,32"
"G","77777",2015,"14","9251","13100","5160,66"
"G","77777",2015,"14","9251","13200","1834,22"
"G","77777",2015,"14","9251","14300",1
"G","77777",2015,"14","9251","14301",1
"G","77777",2015,"14","9251","15000","8032,77"
"G","77777",2015,"14","9251","15100",1
"G","77777",2015,"14","9251","15200",1
"G","77777",2015,"14","9251","15300",1
"G","77777",2015,"14","9251","16000","56961,32"
"G","77777",2015,"14","9251","16009",1
"G","77777",2015,"14","9251","16101",1
"G","77777",2015,"14","9251","16104",1
"G","77777",2015,"14","9251","16105",1
"G","77777",2015,"14","9251","16200",1
"G","77777",2015,"14","9251","16205",1
"G","77777",2015,"14","9251","16206",1
"G","77777",2015,"14","9251","16209","114,14"
"G","77777",2015,"14","9251","16400",108
"G","77777",2015,"14","9251","20900",2200
"G","77777",2015,"14","9251","21000",35000
"G","77777",2015,"14","9251","21200",13001
"G","77777",2015,"14","9251","21300",350
"G","77777",2015,"14","9251","22104",6600
"G","77777",2015,"14","9251","22110",1700
"G","77777",2015,"14","9251","22199","32714,58"
"G","77777",2015,"14","9251","22601",1800
"G","77777",2015,"14","9251","22602",8049
"G","77777",2015,"14","9251","22609",18528
"G","77777",2015,"14","9251","22699",1
"G","77777",2015,"14","9251","22701",3200
"G","77777",2015,"14","9251","22706",1
"G","77777",2015,"14","9251","22799",1
"G","77777",2015,"14","9251","24000",2000
"G","77777",2015,"14","9251","48100",3000
"G","77777",2015,"14","9251","48900","31774,48"
"G","77777",2015,"14","9333","10000",1
"G","77777",2015,"14","9333","10100",1
"G","77777",2015,"14","9333","11000",1
"G","77777",2015,"14","9333","12000",1
"G","77777",2015,"14","9333","12001",1
"G","77777",2015,"14","9333","12002",1
"G","77777",2015,"14","9333","12003",1
"G","77777",2015,"14","9333","12004","17418,72"
"G","77777",2015,"14","9333","12005","39001,32"
"G","77777",2015,"14","9333","12006","4658,93"
"G","77777",2015,"14","9333","12009",1
"G","77777",2015,"14","9333","12100","20110,24"
"G","77777",2015,"14","9333","12101","39984,92"
"G","77777",2015,"14","9333","12103","2750,51"
"G","77777",2015,"14","9333","12200","2484,78"
"G","77777",2015,"14","9333","12400",1
"G","77777",2015,"14","9333","12406",1
"G","77777",2015,"14","9333","12409",1
"G","77777",2015,"14","9333","13000","51232,93"
"G","77777",2015,"14","9333","13001",1
"G","77777",2015,"14","9333","13002","61773,53"
"G","77777",2015,"14","9333","13100","116,3"
"G","77777",2015,"14","9333","13200","1499,14"
"G","77777",2015,"14","9333","14300",1
"G","77777",2015,"14","9333","14301",1
"G","77777",2015,"14","9333","15000","8096,33"
"G","77777",2015,"14","9333","15100","3798,83"
"G","77777",2015,"14","9333","15200",1
"G","77777",2015,"14","9333","15300",1
"G","77777",2015,"14","9333","16000","74819,13"
"G","77777",2015,"14","9333","16009",1
"G","77777",2015,"14","9333","16101",1
"G","77777",2015,"14","9333","16104",1
"G","77777",2015,"14","9333","16105",1
"G","77777",2015,"14","9333","16200",1
"G","77777",2015,"14","9333","16205",1
"G","77777",2015,"14","9333","16206",1
"G","77777",2015,"14","9333","16209","1793,28"
"G","77777",2015,"14","9333","16400",351
"G","77777",2015,"15","1512","22706",24999
"G","77777",2015,"15","1512","22799",1
"G","77777",2015,"15","9121","10000",1460000
"G","77777",2015,"15","9121","10100",1
"G","77777",2015,"15","9121","11000","246584,21"
"G","77777",2015,"15","9121","12000",1
"G","77777",2015,"15","9121","12001",1
"G","77777",2015,"15","9121","12002",1
"G","77777",2015,"15","9121","12003",1
"G","77777",2015,"15","9121","12004",1
"G","77777",2015,"15","9121","12005",1
"G","77777",2015,"15","9121","12006",1
"G","77777",2015,"15","9121","12009",1
"G","77777",2015,"15","9121","12100",1
"G","77777",2015,"15","9121","12101",1
"G","77777",2015,"15","9121","12103",1
"G","77777",2015,"15","9121","12200",1
"G","77777",2015,"15","9121","12400",1
"G","77777",2015,"15","9121","12406",1
"G","77777",2015,"15","9121","12409",1
"G","77777",2015,"15","9121","13000",1
"G","77777",2015,"15","9121","13001",1
"G","77777",2015,"15","9121","13002",1
"G","77777",2015,"15","9121","13100",1
"G","77777",2015,"15","9121","13200",1
"G","77777",2015,"15","9121","14300",1
"G","77777",2015,"15","9121","14301",1
"G","77777",2015,"15","9121","15000",1
"G","77777",2015,"15","9121","15100",1
"G","77777",2015,"15","9121","15200",1
"G","77777",2015,"15","9121","15300",1
"G","77777",2015,"15","9121","16000","437493,04"
"G","77777",2015,"15","9121","16009",1
"G","77777",2015,"15","9121","16101",1
"G","77777",2015,"15","9121","16104",1
"G","77777",2015,"15","9121","16105",1
"G","77777",2015,"15","9121","16200",1
"G","77777",2015,"15","9121","16205",1
"G","77777",2015,"15","9121","16206",1
"G","77777",2015,"15","9121","16209","3879,96"
"G","77777",2015,"15","9121","16400",1
"G","77777",2015,"15","9121","48900","311395,2"
"G","77777",2015,"15","9122","10000",1
"G","77777",2015,"15","9122","10100",1
"G","77777",2015,"15","9122","11000",1
"G","77777",2015,"15","9122","12000","80985,1"
"G","77777",2015,"15","9122","12001",1
"G","77777",2015,"15","9122","12002",1
"G","77777",2015,"15","9122","12003","26697,35"
"G","77777",2015,"15","9122","12004","73371,96"
"G","77777",2015,"15","9122","12005",1
"G","77777",2015,"15","9122","12006","29522,37"
"G","77777",2015,"15","9122","12009",1
"G","77777",2015,"15","9122","12100","72773,76"
"G","77777",2015,"15","9122","12101","198222,04"
"G","77777",2015,"15","9122","12103","32671,08"
"G","77777",2015,"15","9122","12200",1
"G","77777",2015,"15","9122","12400",1
"G","77777",2015,"15","9122","12406",1
"G","77777",2015,"15","9122","12409",1
"G","77777",2015,"15","9122","13000",1
"G","77777",2015,"15","9122","13001",1
"G","77777",2015,"15","9122","13002",1
"G","77777",2015,"15","9122","13100",1
"G","77777",2015,"15","9122","13200",1
"G","77777",2015,"15","9122","14300",1
"G","77777",2015,"15","9122","14301",1
"G","77777",2015,"15","9122","15000","58281,93"
"G","77777",2015,"15","9122","15100",1
"G","77777",2015,"15","9122","15200",1
"G","77777",2015,"15","9122","15300",1
"G","77777",2015,"15","9122","16000","141820,08"
"G","77777",2015,"15","9122","16009",1
"G","77777",2015,"15","9122","16101",1
"G","77777",2015,"15","9122","16104",1
"G","77777",2015,"15","9122","16105",1
"G","77777",2015,"15","9122","16200",1
"G","77777",2015,"15","9122","16205",1
"G","77777",2015,"15","9122","16206",1
"G","77777",2015,"15","9122","16209",1
"G","77777",2015,"15","9122","16400",432
"G","77777",2015,"15","9122","20200","0,5"
"G","77777",2015,"15","9122","20300","0,5"
"G","77777",2015,"15","9122","20400","0,5"
"G","77777",2015,"15","9122","20500","0,5"
"G","77777",2015,"15","9122","20600","0,5"
"G","77777",2015,"15","9122","20800","0,5"
"G","77777",2015,"15","9122","21300","0,5"
"G","77777",2015,"15","9122","21400","0,5"
"G","77777",2015,"15","9122","21500","0,5"
"G","77777",2015,"15","9122","21600","0,5"
"G","77777",2015,"15","9122","21900","0,5"
"G","77777",2015,"15","9122","22000","0,5"
"G","77777",2015,"15","9122","22001",2000
"G","77777",2015,"15","9122","22002","0,5"
"G","77777",2015,"15","9122","22199",1200
"G","77777",2015,"15","9122","22200","0,5"
"G","77777",2015,"15","9122","22201","0,5"
"G","77777",2015,"15","9122","22202",300
"G","77777",2015,"15","9122","22204",400
"G","77777",2015,"15","9122","22300",700
"G","77777",2015,"15","9122","22601",1000
"G","77777",2015,"15","9122","22603",200
"G","77777",2015,"15","9122","22606",9000
"G","77777",2015,"15","9122","22609",10000
"G","77777",2015,"15","9122","22699",1500
"G","77777",2015,"15","9122","22700","0,5"
"G","77777",2015,"15","9122","22701","0,5"
"G","77777",2015,"15","9122","22704",10000
"G","77777",2015,"15","9122","22706",49000
"G","77777",2015,"15","9122","22799",83000
"G","77777",2015,"15","9122","23000",6000
"G","77777",2015,"15","9122","23010",3000
"G","77777",2015,"15","9122","23020",1000
"G","77777",2015,"15","9122","23100",11250
"G","77777",2015,"15","9122","23110",4000
"G","77777",2015,"15","9122","23120",2000
"G","77777",2015,"15","9122","24000",15000
"G","77777",2015,"15","9122","25000","0,5"
"G","77777",2015,"15","9122","26000","0,5"
"G","77777",2015,"15","9122","27000","1319,09"
"G","77777",2015,"15","9122","44900","0,5"
"G","77777",2015,"15","9122","48100","0,5"
"G","77777",2015,"15","9122","48900",50000
"G","77777",2015,"15","9123","10000",1
"G","77777",2015,"15","9123","10100","154020,03"
"G","77777",2015,"15","9123","11000","261172,71"
"G","77777",2015,"15","9123","12000","17950,08"
"G","77777",2015,"15","9123","12001",1
"G","77777",2015,"15","9123","12002",1
"G","77777",2015,"15","9123","12003","14066,51"
"G","77777",2015,"15","9123","12004","21245,27"
"G","77777",2015,"15","9123","12005",43754
"G","77777",2015,"15","9123","12006","13763,36"
"G","77777",2015,"15","9123","12009",1
"G","77777",2015,"15","9123","12100","33444,64"
"G","77777",2015,"15","9123","12101","95482,96"
"G","77777",2015,"15","9123","12103","5483,29"
"G","77777",2015,"15","9123","12200",1
"G","77777",2015,"15","9123","12400",1
"G","77777",2015,"15","9123","12406",1
"G","77777",2015,"15","9123","12409",1
"G","77777",2015,"15","9123","13000","14600,29"
"G","77777",2015,"15","9123","13001",1
"G","77777",2015,"15","9123","13002","23386,36"
"G","77777",2015,"15","9123","13100",1
"G","77777",2015,"15","9123","13200",1
"G","77777",2015,"15","9123","14300",1
"G","77777",2015,"15","9123","14301",1
"G","77777",2015,"15","9123","15000","21762,4"
"G","77777",2015,"15","9123","15100",1
"G","77777",2015,"15","9123","15200",1
"G","77777",2015,"15","9123","15300",1
"G","77777",2015,"15","9123","16000","170489,56"
"G","77777",2015,"15","9123","16009",1
"G","77777",2015,"15","9123","16101",1
"G","77777",2015,"15","9123","16104",1
"G","77777",2015,"15","9123","16105",1
"G","77777",2015,"15","9123","16200",1
"G","77777",2015,"15","9123","16205",1
"G","77777",2015,"15","9123","16206",1
"G","77777",2015,"15","9123","16209","291,6"
"G","77777",2015,"15","9123","16400",396
"G","77777",2015,"15","9123","22705","0,5"
"G","77777",2015,"15","9123","42000","0,5"
"G","77777",2015,"15","9123","42110","0,5"
"G","77777",2015,"15","9123","42200","0,5"
"G","77777",2015,"15","9123","42390","0,5"
"G","77777",2015,"15","9123","44900","0,5"
"G","77777",2015,"15","9123","45000","0,5"
"G","77777",2015,"15","9123","45100","0,5"
"G","77777",2015,"15","9123","45200","0,5"
"G","77777",2015,"15","9123","45390","0,5"
"G","77777",2015,"15","9123","46100","0,5"
"G","77777",2015,"15","9123","46700","0,5"
"G","77777",2015,"15","9123","48100",4000
"G","77777",2015,"15","9123","48900",90000
"G","77777",2015,"15","9209","48900",137000
"G","77777",2015,"15","9222","10000",1
"G","77777",2015,"15","9222","10100",1
"G","77777",2015,"15","9222","11000",1
"G","77777",2015,"15","9222","12000","33815,83"
"G","77777",2015,"15","9222","12001",1
"G","77777",2015,"15","9222","12002",1
"G","77777",2015,"15","9222","12003",1
"G","77777",2015,"15","9222","12004","21295,66"
"G","77777",2015,"15","9222","12005",1
"G","77777",2015,"15","9222","12006","7863,74"
"G","77777",2015,"15","9222","12009",1
"G","77777",2015,"15","9222","12100","22465,84"
"G","77777",2015,"15","9222","12101","50723,56"
"G","77777",2015,"15","9222","12103","1155,94"
"G","77777",2015,"15","9222","12200",1
"G","77777",2015,"15","9222","12400",1
"G","77777",2015,"15","9222","12406",1
"G","77777",2015,"15","9222","12409",1
"G","77777",2015,"15","9222","13000",1
"G","77777",2015,"15","9222","13001",1
"G","77777",2015,"15","9222","13002",1
"G","77777",2015,"15","9222","13100",1
"G","77777",2015,"15","9222","13200",1
"G","77777",2015,"15","9222","14300",1
"G","77777",2015,"15","9222","14301",1
"G","77777",2015,"15","9222","15000","38856,83"
"G","77777",2015,"15","9222","15100","2095,08"
"G","77777",2015,"15","9222","15200",1
"G","77777",2015,"15","9222","15300",1
"G","77777",2015,"15","9222","16000","37651,04"
"G","77777",2015,"15","9222","16009",1
"G","77777",2015,"15","9222","16101",1
"G","77777",2015,"15","9222","16104",1
"G","77777",2015,"15","9222","16105",1
"G","77777",2015,"15","9222","16200",1
"G","77777",2015,"15","9222","16205",1
"G","77777",2015,"15","9222","16206",1
"G","77777",2015,"15","9222","16209",1
"G","77777",2015,"15","9222","16400",72
"G","77777",2015,"15","9222","22104",2100
"G","77777",2015,"15","9222","22105","0,5"
"G","77777",2015,"15","9222","22106","0,5"
"G","77777",2015,"15","9222","22110","0,5"
"G","77777",2015,"15","9222","22601",135000
"G","77777",2015,"15","9222","22609","15000,5"
"G","77777",2015,"15","9222","22699",5000
"G","77777",2015,"15","9222","22799",10000
"G","77777",2015,"16","9201","10000",1
"G","77777",2015,"16","9201","10100",1
"G","77777",2015,"16","9201","11000",1
"G","77777",2015,"16","9201","12000","116633,21"
"G","77777",2015,"16","9201","12001","17889,52"
"G","77777",2015,"16","9201","12002",1
"G","77777",2015,"16","9201","12003","70514,46"
"G","77777",2015,"16","9201","12004","111090,05"
"G","77777",2015,"16","9201","12005","19546,31"
"G","77777",2015,"16","9201","12006","60415,75"
"G","77777",2015,"16","9201","12009",1
"G","77777",2015,"16","9201","12100","132918,48"
"G","77777",2015,"16","9201","12101","389376,32"
"G","77777",2015,"16","9201","12103","3094,95"
"G","77777",2015,"16","9201","12200",1
"G","77777",2015,"16","9201","12400",1
"G","77777",2015,"16","9201","12406",1
"G","77777",2015,"16","9201","12409",1
"G","77777",2015,"16","9201","13000",1
"G","77777",2015,"16","9201","13001",1
"G","77777",2015,"16","9201","13002",1
"G","77777",2015,"16","9201","13100",1
"G","77777",2015,"16","9201","13200",1
"G","77777",2015,"16","9201","14300",1
"G","77777",2015,"16","9201","14301",1
"G","77777",2015,"16","9201","15000","41222,16"
"G","77777",2015,"16","9201","15100",1
"G","77777",2015,"16","9201","15200",1
"G","77777",2015,"16","9201","15300",1
"G","77777",2015,"16","9201","16000","226551,14"
"G","77777",2015,"16","9201","16009",1
"G","77777",2015,"16","9201","16101",1
"G","77777",2015,"16","9201","16104",1
"G","77777",2015,"16","9201","16105",1
"G","77777",2015,"16","9201","16200",1
"G","77777",2015,"16","9201","16205",1
"G","77777",2015,"16","9201","16206",1
"G","77777",2015,"16","9201","16209",1
"G","77777",2015,"16","9201","16400",603
"G","77777",2015,"16","9201","22001","1904,09"
"G","77777",2015,"16","9201","22104",450
"G","77777",2015,"16","9201","22699",700
"G","77777",2015,"16","9201","22799",34000
"G","77777",2015,"16","9201","23010",900
"G","77777",2015,"16","9201","23020",900
"G","77777",2015,"16","9201","23110",900
"G","77777",2015,"16","9201","23120",900
"G","77777",2015,"16","9339","10000",1
"G","77777",2015,"16","9339","10100",1
"G","77777",2015,"16","9339","11000",1
"G","77777",2015,"16","9339","12000",1
"G","77777",2015,"16","9339","12001","20642,1"
"G","77777",2015,"16","9339","12002",1
"G","77777",2015,"16","9339","12003",1
"G","77777",2015,"16","9339","12004","22675,32"
"G","77777",2015,"16","9339","12005",1
"G","77777",2015,"16","9339","12006","8014,12"
"G","77777",2015,"16","9339","12009",1
"G","77777",2015,"16","9339","12100","19022,4"
"G","77777",2015,"16","9339","12101","53264,88"
"G","77777",2015,"16","9339","12103",1
"G","77777",2015,"16","9339","12200",1
"G","77777",2015,"16","9339","12400",1
"G","77777",2015,"16","9339","12406",1
"G","77777",2015,"16","9339","12409",1
"G","77777",2015,"16","9339","13000",1
"G","77777",2015,"16","9339","13001",1
"G","77777",2015,"16","9339","13002",1
"G","77777",2015,"16","9339","13100",1
"G","77777",2015,"16","9339","13200",1
"G","77777",2015,"16","9339","14300",1
"G","77777",2015,"16","9339","14301",1
"G","77777",2015,"16","9339","15000","3498,9"
"G","77777",2015,"16","9339","15100",1
"G","77777",2015,"16","9339","15200",1
"G","77777",2015,"16","9339","15300",1
"G","77777",2015,"16","9339","16000","36454,22"
"G","77777",2015,"16","9339","16009",1
"G","77777",2015,"16","9339","16101",1
"G","77777",2015,"16","9339","16104",1
"G","77777",2015,"16","9339","16105",1
"G","77777",2015,"16","9339","16200",1
"G","77777",2015,"16","9339","16205",1
"G","77777",2015,"16","9339","16206",1
"G","77777",2015,"16","9339","16209",1
"G","77777",2015,"16","9339","16400",1
"G","77777",2015,"17","2111","10000",1
"G","77777",2015,"17","2111","10100",1
"G","77777",2015,"17","2111","11000",1
"G","77777",2015,"17","2111","12000",1
"G","77777",2015,"17","2111","12001",1
"G","77777",2015,"17","2111","12002",1
"G","77777",2015,"17","2111","12003",1
"G","77777",2015,"17","2111","12004",1
"G","77777",2015,"17","2111","12005",1
"G","77777",2015,"17","2111","12006",1
"G","77777",2015,"17","2111","12009",1
"G","77777",2015,"17","2111","12100",1
"G","77777",2015,"17","2111","12101",1
"G","77777",2015,"17","2111","12103",1
"G","77777",2015,"17","2111","12200",1
"G","77777",2015,"17","2111","12400",1
"G","77777",2015,"17","2111","12406",1
"G","77777",2015,"17","2111","12409",1
"G","77777",2015,"17","2111","13000",1
"G","77777",2015,"17","2111","13001",1
"G","77777",2015,"17","2111","13002",1
"G","77777",2015,"17","2111","13100",1
"G","77777",2015,"17","2111","13200",1
"G","77777",2015,"17","2111","14300",1
"G","77777",2015,"17","2111","14301",1
"G","77777",2015,"17","2111","15000",1
"G","77777",2015,"17","2111","15100",1
"G","77777",2015,"17","2111","15200",1
"G","77777",2015,"17","2111","15300",1
"G","77777",2015,"17","2111","16000",1
"G","77777",2015,"17","2111","16009",1
"G","77777",2015,"17","2111","16101",1
"G","77777",2015,"17","2111","16104",1
"G","77777",2015,"17","2111","16105",350000
"G","77777",2015,"17","2111","16200",1
"G","77777",2015,"17","2111","16205",1
"G","77777",2015,"17","2111","16206",1
"G","77777",2015,"17","2111","16209",1
"G","77777",2015,"17","2111","16400",1
"G","77777",2015,"17","9203","10000",1
"G","77777",2015,"17","9203","10100","92889,33"
"G","77777",2015,"17","9203","11000",1
"G","77777",2015,"17","9203","12000","239071,22"
"G","77777",2015,"17","9203","12001","289941,85"
"G","77777",2015,"17","9203","12002",1
"G","77777",2015,"17","9203","12003","391573,5"
"G","77777",2015,"17","9203","12004","602433,2"
"G","77777",2015,"17","9203","12005","123698,71"
"G","77777",2015,"17","9203","12006","139846,2"
"G","77777",2015,"17","9203","12009","523,25"
"G","77777",2015,"17","9203","12100","633477,7"
"G","77777",2015,"17","9203","12101","1474413,97"
"G","77777",2015,"17","9203","12103","30526,68"
"G","77777",2015,"17","9203","12200","2346,06"
"G","77777",2015,"17","9203","12400",1
"G","77777",2015,"17","9203","12406",1
"G","77777",2015,"17","9203","12409",1
"G","77777",2015,"17","9203","13000","154363,71"
"G","77777",2015,"17","9203","13001",1
"G","77777",2015,"17","9203","13002","169210,81"
"G","77777",2015,"17","9203","13100","23506,27"
"G","77777",2015,"17","9203","13200","904,81"
"G","77777",2015,"17","9203","14300",1
"G","77777",2015,"17","9203","14301",1
"G","77777",2015,"17","9203","15000","225104,3"
"G","77777",2015,"17","9203","15100","924,35"
"G","77777",2015,"17","9203","15200",1
"G","77777",2015,"17","9203","15300",1
"G","77777",2015,"17","9203","16000","1159925,89"
"G","77777",2015,"17","9203","16009",1
"G","77777",2015,"17","9203","16101",170304
"G","77777",2015,"17","9203","16104",110202
"G","77777",2015,"17","9203","16105",1
"G","77777",2015,"17","9203","16200",40000
"G","77777",2015,"17","9203","16205",2337640
"G","77777",2015,"17","9203","16206",218000
"G","77777",2015,"17","9203","16209","538335,17"
"G","77777",2015,"17","9203","16400","3032,81"
"G","77777",2015,"17","9203","20200",15000
"G","77777",2015,"17","9203","21600",1800
"G","77777",2015,"17","9203","21900","5999,99"
"G","77777",2015,"17","9203","22001","4745,14"
"G","77777",2015,"17","9203","22104",902
"G","77777",2015,"17","9203","22106","8568,92"
"G","77777",2015,"17","9203","22199",1300
"G","77777",2015,"17","9203","22202",300
"G","77777",2015,"17","9203","22300",300
"G","77777",2015,"17","9203","22603",8000
"G","77777",2015,"17","9203","22604","3547,6"
"G","77777",2015,"17","9203","22607","28271,55"
"G","77777",2015,"17","9203","22699","1311,35"
"G","77777",2015,"17","9203","22706",9001
"G","77777",2015,"17","9203","22799",58000
"G","77777",2015,"17","9203","23120","1513,9"
"G","77777",2015,"17","9203","23300",14000
"G","77777",2015,"17","9203","62600",32700
"G","77777",2015,"17","9204","10000",1
"G","77777",2015,"17","9204","10100",1
"G","77777",2015,"17","9204","11000",1
"G","77777",2015,"17","9204","12000",1
"G","77777",2015,"17","9204","12001","10238,82"
"G","77777",2015,"17","9204","12002",1
"G","77777",2015,"17","9204","12003",1
"G","77777",2015,"17","9204","12004","10647,83"
"G","77777",2015,"17","9204","12005",1
"G","77777",2015,"17","9204","12006","763,57"
"G","77777",2015,"17","9204","12009",1
"G","77777",2015,"17","9204","12100","7716,76"
"G","77777",2015,"17","9204","12101","13480,04"
"G","77777",2015,"17","9204","12103",1
"G","77777",2015,"17","9204","12200",1
"G","77777",2015,"17","9204","12400",1
"G","77777",2015,"17","9204","12406",1
"G","77777",2015,"17","9204","12409",1
"G","77777",2015,"17","9204","13000","24878,2"
"G","77777",2015,"17","9204","13001",1
"G","77777",2015,"17","9204","13002","30521,06"
"G","77777",2015,"17","9204","13100",1
"G","77777",2015,"17","9204","13200",1
"G","77777",2015,"17","9204","14300",1
"G","77777",2015,"17","9204","14301",1
"G","77777",2015,"17","9204","15000","1943,83"
"G","77777",2015,"17","9204","15100",1
"G","77777",2015,"17","9204","15200",1
"G","77777",2015,"17","9204","15300",1
"G","77777",2015,"17","9204","16000","29571,78"
"G","77777",2015,"17","9204","16009",1
"G","77777",2015,"17","9204","16101",1
"G","77777",2015,"17","9204","16104",1
"G","77777",2015,"17","9204","16105",1
"G","77777",2015,"17","9204","16200",25844
"G","77777",2015,"17","9204","16205",1
"G","77777",2015,"17","9204","16206",1
"G","77777",2015,"17","9204","16209",72
"G","77777",2015,"17","9204","16400",1
"G","77777",2015,"17","9204","20200",2
"G","77777",2015,"17","9204","22001",1
"G","77777",2015,"17","9204","22002",1
"G","77777",2015,"17","9204","22104",1
"G","77777",2015,"17","9204","22105",1
"G","77777",2015,"17","9204","22106",1
"G","77777",2015,"17","9204","22110",1
"G","77777",2015,"17","9204","22199",1
"G","77777",2015,"17","9204","22201",1
"G","77777",2015,"17","9204","22204",1
"G","77777",2015,"17","9204","22606","25599,21"
"G","77777",2015,"17","9204","22706","421224,48"
"G","77777",2015,"17","9204","22799",4
"G","77777",2015,"17","9204","23010",1850
"G","77777",2015,"17","9204","23020",3500
"G","77777",2015,"17","9204","23110",2300
"G","77777",2015,"17","9204","23120",6000
"G","77777",2015,"17","9204","23300",1200
"G","77777",2015,"17","9204","44900",50000
"G","77777",2015,"17","9204","48100",8400
"G","77777",2015,"17","9204","78000",1
"G","77777",2015,"17","9291","82001",2200000
"G","77777",2015,"17","9291","83002","901518,16"
"G","77777",2015,"18","0111","31004","15892396,7"
"G","77777",2015,"18","0111","31005","623054,52"
"G","77777",2015,"18","0111","35200","350526,21"
"G","77777",2015,"18","0111","91105","1283970,96"
"G","77777",2015,"18","0111","91300","33709046,34"
"G","77777",2015,"18","0111","91301",1
"G","77777",2015,"18","2418","22002","14587,5"
"G","77777",2015,"18","9202","22401","190078,52"
"G","77777",2015,"18","9206","21300",1
"G","77777",2015,"18","9206","22001",2400
"G","77777",2015,"18","9206","22700",1000
"G","77777",2015,"18","9206","22701",2800
"G","77777",2015,"18","9206","22706","378585,31"
"G","77777",2015,"18","9206","22799","217646,69"
"G","77777",2015,"18","9206","44900",47099
"G","77777",2015,"18","9206","48100",1
"G","77777",2015,"18","9206","48900","270839,19"
"G","77777",2015,"18","9209","22000","190172,6"
"G","77777",2015,"18","9209","22002","264933,75"
"G","77777",2015,"18","9209","22201",150000
"G","77777",2015,"18","9209","22202",125
"G","77777",2015,"18","9209","22204",116660
"G","77777",2015,"18","9209","22400",260420
"G","77777",2015,"18","9209","22402","234317,6"
"G","77777",2015,"18","9209","22604","16970,54"
"G","77777",2015,"18","9209","22699",500
"G","77777",2015,"18","9209","22799","9090,64"
"G","77777",2015,"18","9231","10000",1
"G","77777",2015,"18","9231","10100",1
"G","77777",2015,"18","9231","11000",1
"G","77777",2015,"18","9231","12000",1
"G","77777",2015,"18","9231","12001","1552,82"
"G","77777",2015,"18","9231","12002",1
"G","77777",2015,"18","9231","12003",1
"G","77777",2015,"18","9231","12004","43970,98"
"G","77777",2015,"18","9231","12005",1
"G","77777",2015,"18","9231","12006","6854,2"
"G","77777",2015,"18","9231","12009",1
"G","77777",2015,"18","9231","12100","18480,72"
"G","77777",2015,"18","9231","12101","43785,64"
"G","77777",2015,"18","9231","12103",1
"G","77777",2015,"18","9231","12200","286,85"
"G","77777",2015,"18","9231","12400",1
"G","77777",2015,"18","9231","12406",1
"G","77777",2015,"18","9231","12409",1
"G","77777",2015,"18","9231","13000","13142,66"
"G","77777",2015,"18","9231","13001",1
"G","77777",2015,"18","9231","13002","12779,18"
